"tvo","candidate","perc_for","votes_for"
"63","Литвин",4.36834479751305,6211
"64","Литвин",4.32141764925754,5087
"65","Литвин",7.78368514326824,8872
"66","Литвин",13.1982584188467,14611
"67","Литвин",7.2753883197205,7705
"68","Литвин",5.76644076554644,5803
"69","Литвин",2.70004655252677,2610
"70","Литвин",2.65631439701131,1998
"71","Литвин",4.41215520079873,4154
"72","Литвин",4.93367488780333,4969
"73","Литвин",2.24876946152059,2129
"74","Литвин",2.22782575805333,1767
"75","Литвин",1.14672991002034,1291
"76","Литвин",1.08112394597024,1227
"77","Литвин",1.14375586699824,1389
"78","Литвин",0.953840712138183,809
"79","Литвин",1.47282701714245,1635
"80","Литвин",1.28205128205128,1588
"81","Литвин",0.931029279938937,1049
"82","Литвин",1.4841031691074,1736
"83","Литвин",1.73251209854817,1969
"84","Литвин",0.824645640806393,1003
"85","Литвин",1.03928176369202,1212
"86","Литвин",0.959446297946412,1389
"87","Литвин",0.947041775227612,1294
"88","Литвин",1.2161093800865,1046
"89","Литвин",1.15849266051796,981
"90","Литвин",1.58351332323003,1327
"91","Литвин",4.20890869894541,5779
"92","Литвин",3.66640044961103,2479
"93","Литвин",3.2575748499407,2719
"94","Литвин",4.77277468919897,3889
"95","Литвин",2.26133933143884,2252
"96","Литвин",2.95922923809308,3910
"97","Литвин",3.52137213249261,3133
"98","Литвин",3.56796079096219,4630
"99","Литвин",4.00411007288957,4988
"100","Литвин",2.37505655875941,2887
"101","Литвин",6.12713669257273,5495
"102","Литвин",5.57153978945943,4938
"103","Литвин",4.85144545852872,5204
"104","Литвин",3.99232434560126,4057
"105","Литвин",0.556561449200389,624
"106","Литвин",0.56372257905364,617
"107","Литвин",0.442496702548611,416
"108","Литвин",0.622236644627429,767
"109","Литвин",0.618549318342538,691
"110","Литвин",0.526393150458412,573
"111","Литвин",0.451298882942021,484
"112","Литвин",0.553058516330637,646
"113","Литвин",0.668632857156581,696
"114","Литвин",0.964209560541317,1135
"115","Литвин",1.00441808797317,1189
"116","Литвин",0.505454464662623,455
"117","Литвин",0.747705596544898,831
"118","Литвин",0.667043793899967,566
"119","Литвин",0.868692376325964,701
"120","Литвин",0.732202914798206,1045
"121","Литвин",0.976184145553994,1285
"122","Литвин",0.757698377372233,749
"123","Литвин",0.914269895387126,1255
"124","Литвин",0.719448445084547,1079
"125","Литвин",0.441893456389518,542
"126","Литвин",0.815547084203801,1136
"127","Литвин",0.715700431629698,907
"128","Литвин",0.624208855460823,932
"129","Литвин",1.73027118744977,2325
"130","Литвин",1.88445370603241,2098
"131","Литвин",3.73428232502966,3935
"132","Литвин",3.3669728336205,2599
"133","Литвин",2.52751089735648,2244
"134","Литвин",4.68521404017937,3939
"135","Литвин",1.19969904172902,1451
"136","Литвин",1.21359223300971,1435
"137","Литвин",1.68747737965979,1865
"138","Литвин",1.12674051758901,1425
"139","Литвин",5.16922230282412,4133
"140","Литвин",6.41769713540049,5164
"141","Литвин",3.99670939877974,4081
"142","Литвин",2.11536697948828,2768
"143","Литвин",2.52489055902065,2607
"144","Литвин",3.67728333401564,3593
"145","Литвин",1.79902682915941,1612
"146","Литвин",2.4288344427135,2058
"147","Литвин",2.89837348660878,3081
"148","Литвин",2.10299056452903,2367
"149","Литвин",3.84761981183173,3836
"150","Литвин",5.73514263961664,6403
"151","Литвин",3.35123003124587,3046
"152","Литвин",5.20873673611649,5380
"153","Литвин",3.95251485232246,3739
"154","Литвин",3.17569414613192,4066
"155","Литвин",6.43846780766096,7347
"156","Литвин",4.74301158649973,6300
"157","Литвин",11.3404075764206,14513
"158","Литвин",9.84163178349409,11826
"159","Литвин",2.40188363743668,3907
"160","Литвин",4.5757565180971,3933
"161","Литвин",4.49912567989257,4657
"162","Литвин",4.40181314313949,4098
"163","Литвин",5.07868765004001,4760
"164","Литвин",3.6328049870459,3211
"165","Литвин",0.89924231266467,1099
"166","Литвин",2.3148347469181,3226
"167","Литвин",1.25170405254678,1616
"168","Литвин",1.63117031127573,2290
"169","Литвин",1.64433564860867,1901
"170","Литвин",1.23659039264387,1404
"171","Литвин",1.27310689005449,1250
"172","Литвин",1.16640694937171,1759
"173","Литвин",1.15811844471404,1346
"174","Литвин",1.03964442627976,814
"175","Литвин",1.05635683760684,791
"176","Литвин",1.09140010243516,1172
"177","Литвин",2.02823064709755,2095
"178","Литвин",1.50886678833898,1546
"179","Литвин",1.357918413818,1467
"180","Литвин",1.20329749795112,1248
"181","Литвин",1.72919969467442,1767
"182","Литвин",2.46408004188238,2118
"183","Литвин",0.971261550750685,1070
"184","Литвин",2.0965072824312,1913
"185","Литвин",1.83442833678497,2055
"186","Литвин",2.46230679267946,2337
"187","Литвин",2.46075117667498,2337
"188","Литвин",2.7681755829904,2018
"189","Литвин",2.21476139158308,1603
"190","Литвин",2.62163758083679,3685
"191","Литвин",7.36373656081685,7082
"192","Литвин",4.20372794237071,4400
"193","Литвин",3.7611121784236,4307
"194","Литвин",5.23308390225482,5266
"195","Литвин",4.00315519621376,3857
"196","Литвин",5.25956284153005,5005
"197","Литвин",2.89191347203994,3151
"198","Литвин",2.61074110036788,1909
"199","Литвин",3.55127547451383,3046
"200","Литвин",3.95277969387131,4527
"201","Литвин",4.6500284529713,4004
"202","Литвин",4.42369268531249,4794
"203","Литвин",3.79185503026588,3959
"204","Литвин",1.37142756736336,1561
"205","Литвин",2.74332648870637,3340
"206","Литвин",2.51232146736955,2197
"207","Литвин",2.74505585139763,3062
"208","Литвин",2.2804330816609,3410
"209","Литвин",3.24092741935484,2572
"210","Литвин",2.3856511203817,1910
"211","Литвин",3.68573614074641,3662
"212","Литвин",3.5430810949902,3580
"213","Литвин",4.103125067027,3826
"214","Литвин",2.53814434850084,2813
"215","Литвин",2.44139262615722,4375
"216","Литвин",2.4787055940129,4723
"217","Литвин",2.85433236839886,5078
"218","Литвин",2.32802914707439,3738
"219","Литвин",2.28735518368155,1386
"220","Литвин",2.38200627927325,2314
"221","Литвин",2.32856960126516,4005
"222","Литвин",2.32005460412013,3739
"223","Литвин",3.15396113602392,3798
"224","Литвин",1.57638790674398,1449
"225","Литвин",1.40520022098266,1577
"Zakordony","Литвин",1.26190848039981,404
"1","Мороз",0.0921787709497207,99
"2","Мороз",0.121636381690001,98
"3","Мороз",0.120214810070454,122
"4","Мороз",0.079644908990031,89
"5","Мороз",0.0713828810872447,77
"6","Мороз",0.0714315727551578,68
"7","Мороз",0.138493498499654,126
"8","Мороз",0.110794988236582,81
"9","Мороз",0.0957232958594357,90
"10","Мороз",0.0627352572145546,75
"11","Мороз",0.404160114258799,532
"12","Мороз",0.319568534495168,333
"13","Мороз",0.765262174831579,844
"14","Мороз",0.775401069518717,870
"15","Мороз",0.68453260937738,764
"16","Мороз",0.818539929400931,960
"17","Мороз",0.667867259119827,738
"18","Мороз",0.766523882806144,782
"19","Мороз",0.524588350266443,569
"20","Мороз",0.526807094443768,649
"21","Мороз",0.85769509543368,994
"22","Мороз",0.232087650309596,265
"23","Мороз",0.519890414470417,649
"24","Мороз",0.101966327937615,88
"25","Мороз",0.0999905181405212,116
"26","Мороз",0.127017670068792,113
"27","Мороз",0.122014113385074,97
"28","Мороз",0.134081541441128,135
"29","Мороз",0.113301359616315,103
"30","Мороз",0.15632895401718,198
"31","Мороз",0.105989179612111,134
"32","Мороз",0.103810913686491,138
"33","Мороз",0.112691928440625,136
"34","Мороз",0.19446113508494,178
"35","Мороз",0.127829744599625,148
"36","Мороз",0.131032186138098,181
"37","Мороз",0.211252465391051,226
"38","Мороз",0.164247455378093,203
"39","Мороз",0.188922475106686,170
"40","Мороз",0.179914616792031,177
"41","Мороз",0.0895893516656306,98
"42","Мороз",0.161635793899488,163
"43","Мороз",0.100104573527703,112
"44","Мороз",0.0947920151667224,119
"45","Мороз",0.113240751367688,148
"46","Мороз",0.136221564792993,163
"47","Мороз",0.105379266875455,107
"48","Мороз",0.134750443962555,151
"49","Мороз",0.139822044670419,154
"50","Мороз",0.120041930138978,142
"51","Мороз",0.0870751458508693,90
"52","Мороз",0.0647714366837024,73
"53","Мороз",0.0642531574403148,64
"54","Мороз",0.134076560883427,127
"55","Мороз",0.0648554432970886,64
"56","Мороз",0.0464801825403533,44
"57","Мороз",0.0616353353711863,74
"58","Мороз",0.142288938075188,171
"59","Мороз",0.172476830877327,217
"60","Мороз",0.0957093171311132,112
"61","Мороз",0.108595319541728,120
"62","Мороз",0.111160297083272,113
"63","Мороз",0.421994345275773,600
"64","Мороз",0.569166468449489,670
"65","Мороз",0.603604077836851,688
"66","Мороз",0.762393409452233,844
"67","Мороз",0.618478825362353,655
"68","Мороз",0.644911262595147,649
"69","Мороз",0.781047949102571,755
"70","Мороз",1.15798290280123,871
"71","Мороз",2.63943323880232,2485
"72","Мороз",1.52210175145955,1533
"73","Мороз",1.22208842976952,1157
"74","Мороз",2.21647859799533,1758
"75","Мороз",0.152778888089464,172
"76","Мороз",0.134810076392377,153
"77","Мороз",0.117751683931424,143
"78","Мороз",0.16034899487119,136
"79","Мороз",0.445000945852213,494
"80","Мороз",0.230091067622554,285
"81","Мороз",0.34791561271312,392
"82","Мороз",0.237661682610517,278
"83","Мороз",0.350197976242851,398
"84","Мороз",0.175946328148124,214
"85","Мороз",0.297550141915125,347
"86","Мороз",0.15265488253863,221
"87","Мороз",0.114171960537486,156
"88","Мороз",0.260428777379901,224
"89","Мороз",0.115731173018104,98
"90","Мороз",0.398563262968222,334
"91","Мороз",0.374351803297792,514
"92","Мороз",0.55018191498802,372
"93","Мороз",1.36700732025831,1141
"94","Мороз",0.876256397039873,714
"95","Мороз",0.268107283079117,267
"96","Мороз",0.328466877067109,434
"97","Мороз",0.468692045722764,417
"98","Мороз",0.308247152566928,400
"99","Мороз",0.568346016761391,708
"100","Мороз",0.365266751676196,444
"101","Мороз",0.929942129500574,834
"102","Мороз",0.654413341005766,580
"103","Мороз",0.611558074710769,656
"104","Мороз",0.326707341074592,332
"105","Мороз",0.11059874952059,124
"106","Мороз",0.125170167472202,137
"107","Мороз",0.106369399651108,100
"108","Мороз",0.10789761895104,133
"109","Мороз",0.239900459212446,268
"110","Мороз",0.0955408161390486,104
"111","Мороз",0.0811219066445369,87
"112","Мороз",0.0470870253841873,55
"113","Мороз",0.0903038628918371,94
"114","Мороз",0.342358108280309,403
"115","Мороз",0.242445745372834,287
"116","Мороз",0.123308671599014,111
"117","Мороз",0.246535900665827,274
"118","Мороз",0.153207938528261,130
"119","Мороз",0.254039853276494,205
"120","Мороз",0.200392376681614,286
"121","Мороз",0.126865955103126,167
"122","Мороз",0.0556387326508315,55
"123","Мороз",0.1486143893697,204
"124","Мороз",0.0860137622019523,129
"125","Мороз",0.106804506987135,131
"126","Мороз",0.124198631661318,173
"127","Мороз",0.136511769208311,173
"128","Мороз",0.070993711028806,106
"129","Мороз",0.142142708302325,191
"130","Мороз",0.123953580282399,138
"131","Мороз",0.298932384341637,315
"132","Мороз",0.216346465261494,167
"133","Мороз",0.310870324273791,276
"134","Мороз",0.378242717638243,318
"135","Мороз",0.127328499260006,154
"136","Мороз",0.0972565204154122,115
"137","Мороз",0.10314875135722,114
"138","Мороз",0.0996275826078706,126
"139","Мороз",0.891762763589064,713
"140","Мороз",0.86621512458833,697
"141","Мороз",0.355502453260731,363
"142","Мороз",0.163543545379513,214
"143","Мороз",0.723472668810289,747
"144","Мороз",0.477954722233594,467
"145","Мороз",0.323646265791706,290
"146","Мороз",0.578293914931785,490
"147","Мороз",0.679203394135521,722
"148","Мороз",0.200792508484816,226
"149","Мороз",1.07324118838893,1070
"150","Мороз",1.21187693134489,1353
"151","Мороз",0.577608590414998,525
"152","Мороз",1.15405468205406,1192
"153","Мороз",1.52117380917144,1439
"154","Мороз",0.380364744015308,487
"155","Мороз",0.4346644933442,496
"156","Мороз",0.469031145776085,623
"157","Мороз",0.502437957116959,643
"158","Мороз",0.282116791358405,339
"159","Мороз",0.38976048787685,634
"160","Мороз",0.831849964515491,715
"161","Мороз",0.87335400786405,904
"162","Мороз",0.577885668865067,538
"163","Мороз",0.714857295278741,670
"164","Мороз",1.28975324983878,1140
"165","Мороз",0.348568903726251,426
"166","Мороз",0.682395488009644,951
"167","Мороз",0.40819804188871,527
"168","Мороз",0.282783674050858,397
"169","Мороз",0.219706078246503,254
"170","Мороз",0.27127481548028,308
"171","Мороз",0.306564139125121,301
"172","Мороз",0.331553993567853,500
"173","Мороз",0.50592395653184,588
"174","Мороз",0.275876162256054,216
"175","Мороз",0.371260683760684,278
"176","Мороз",0.257950365507287,277
"177","Мороз",0.729969407117686,754
"178","Мороз",0.449927289407677,461
"179","Мороз",0.450788185091592,487
"180","Мороз",0.424239502482765,440
"181","Мороз",0.749613449983364,766
"182","Мороз",0.681752079576523,586
"183","Мороз",0.159758909282356,176
"184","Мороз",0.222473067607702,203
"185","Мороз",0.203527815468114,228
"186","Мороз",0.263404663316159,250
"187","Мороз",0.188478588200609,179
"188","Мороз",0.356652949245542,260
"189","Мороз",0.19895548371052,144
"190","Мороз",0.220544816841087,310
"191","Мороз",0.613471416391124,590
"192","Мороз",0.567503272220046,594
"193","Мороз",0.460205739036275,527
"194","Мороз",0.617118325731151,621
"195","Мороз",0.409967929091117,395
"196","Мороз",0.444514501891551,423
"197","Мороз",0.670894556668104,731
"198","Мороз",0.609947894585687,446
"199","Мороз",0.874411229771954,750
"200","Мороз",1.11851353829228,1281
"201","Мороз",1.03127504151811,888
"202","Мороз",0.993808306650303,1077
"203","Мороз",0.916596429392384,957
"204","Мороз",0.374265306660341,426
"205","Мороз",0.472279260780287,575
"206","Мороз",1.26359363743439,1105
"207","Мороз",1.08296128951285,1208
"208","Мороз",0.559742665498586,837
"209","Мороз",0.626260080645161,497
"210","Мороз",0.584546976093528,468
"211","Мороз",0.637102942952615,633
"212","Мороз",1.0945943271115,1106
"213","Мороз",0.998434249190314,931
"214","Мороз",0.366330112154761,406
"215","Мороз",0.239395985513474,429
"216","Мороз",0.208351920563862,397
"217","Мороз",0.336134453781513,598
"218","Мороз",0.252234297636471,405
"219","Мороз",0.394428491269763,239
"220","Мороз",0.356168613927634,346
"221","Мороз",0.258148540065351,444
"222","Мороз",0.263713080168776,425
"223","Мороз",0.318883906327853,384
"224","Мороз",0.348132595002121,320
"225","Мороз",0.22454689644111,252
"Zakordony","Мороз",0.249882867405903,80
"1","Пабат",0.212290502793296,228
"2","Пабат",0.2147254493099,173
"3","Пабат",0.171453909444746,174
"4","Пабат",0.246093819913017,275
"5","Пабат",0.508950671648018,549
"6","Пабат",0.232152611454263,221
"7","Пабат",0.341837127249145,311
"8","Пабат",0.300924659407999,220
"9","Пабат",0.97744120994246,919
"10","Пабат",0.296946884148892,355
"11","Пабат",0.116993717285442,154
"12","Пабат",0.107482510100477,112
"13","Пабат",0.0970178349608755,107
"14","Пабат",0.114081996434938,128
"15","Пабат",0.0976623748980817,109
"16","Пабат",0.101464845415324,119
"17","Пабат",0.0950217645089185,105
"18","Пабат",0.101941795155804,104
"19","Пабат",0.059004665056331,64
"20","Пабат",0.0771135192175007,95
"21","Пабат",0.110447658164498,128
"22","Пабат",0.0691883938658796,79
"23","Пабат",0.0761010622106157,95
"24","Пабат",0.103125036209633,89
"25","Пабат",0.0836127608588841,97
"26","Пабат",0.093296164740794,83
"27","Пабат",0.0842777896577315,67
"28","Пабат",0.0923672841038884,93
"29","Пабат",0.0990011880142562,90
"30","Пабат",0.080533097524002,102
"31","Пабат",0.139209668744266,176
"32","Пабат",0.12111273263424,161
"33","Пабат",0.108548842836191,131
"34","Пабат",0.105970393838422,97
"35","Пабат",0.0518228694322805,60
"36","Пабат",0.0991790580161293,137
"37","Пабат",0.107495723539694,115
"38","Пабат",0.0881919834296163,109
"39","Пабат",0.0866820768136558,78
"40","Пабат",0.0853832079690994,84
"41","Пабат",0.03930961348594,43
"42","Пабат",0.0545396850581096,55
"43","Пабат",0.0384330059079574,43
"44","Пабат",0.0422182924692125,53
"45","Пабат",0.0527946746241249,69
"46","Пабат",0.0459643316786174,55
"47","Пабат",0.0768185309933227,78
"48","Пабат",0.0776376730115386,87
"49","Пабат",0.0408570909751226,45
"50","Пабат",0.0270517025665303,32
"51","Пабат",0.0377325632020434,39
"52","Пабат",0.0354911981828507,40
"53","Пабат",0.0391542678151919,39
"54","Пабат",0.0242815818922742,23
"55","Пабат",0.0354678205530953,35
"56","Пабат",0.0285219301952168,27
"57","Пабат",0.0383138571226293,46
"58","Пабат",0.0416049526535639,50
"59","Пабат",0.0468946222201027,59
"60","Пабат",0.0444364686680168,52
"61","Пабат",0.0253389078930698,28
"62","Пабат",0.0236092666371551,24
"63","Пабат",0.184270864103754,262
"64","Пабат",0.287131740799891,338
"65","Пабат",0.0763278412380902,87
"66","Пабат",0.728970949559185,807
"67","Пабат",0.0963127331098626,102
"68","Пабат",0.114275493372021,115
"69","Пабат",0.0962085553199193,93
"70","Пабат",0.087746121222596,66
"71","Пабат",0.0605423318357072,57
"72","Пабат",0.0734739266849359,74
"73","Пабат",0.0697129095633437,66
"74","Пабат",0.103385236083969,82
"75","Пабат",0.10747817127224,121
"76","Пабат",0.162124536315015,184
"77","Пабат",0.265147148432997,322
"78","Пабат",0.167423215233155,142
"79","Пабат",0.211690733350749,235
"80","Пабат",0.537686494865336,666
"81","Пабат",0.241410833311145,272
"82","Пабат",0.533456438665333,624
"83","Пабат",1.04091509018918,1183
"84","Пабат",0.0600190745552011,73
"85","Пабат",0.0291547689484561,34
"86","Пабат",0.0269390969185818,39
"87","Пабат",0.0343979624696273,47
"88","Пабат",0.0313909687020416,27
"89","Пабат",0.0342469797706633,29
"90","Пабат",0.0680182814047565,57
"91","Пабат",0.0844840645574783,116
"92","Пабат",0.115360724110391,78
"93","Пабат",0.0838654797704482,70
"94","Пабат",0.110452487021833,90
"95","Пабат",0.115476919678271,115
"96","Пабат",0.124121124053009,164
"97","Пабат",0.127007676658687,113
"98","Пабат",0.131005039840944,170
"99","Пабат",0.142889252801593,178
"100","Пабат",0.123400929620336,150
"101","Пабат",0.103698582786035,93
"102","Пабат",0.0947771045594557,84
"103","Пабат",0.131447695936308,141
"104","Пабат",0.149576854949813,152
"105","Пабат",0.0544074493609355,61
"106","Пабат",0.0511644480178345,56
"107","Пабат",0.0595668638046207,56
"108","Пабат",0.0519206587433578,64
"109","Пабат",0.0402817935244779,45
"110","Пабат",0.0404211145203667,44
"111","Пабат",0.0391622997594316,42
"112","Пабат",0.0316767261675442,37
"113","Пабат",0.0499553284082503,52
"114","Пабат",0.0798552411373425,94
"115","Пабат",0.101371043361464,120
"116","Пабат",0.0399920015996801,36
"117","Пабат",0.053086197588627,59
"118","Пабат",0.0377127233300335,32
"119","Пабат",0.0557648458411817,45
"120","Пабат",0.0609585201793722,87
"121","Пабат",0.0433015535381927,57
"122","Пабат",0.0445109861206652,44
"123","Пабат",0.047352624063875,65
"124","Пабат",0.0260041606657065,39
"125","Пабат",0.0309814600420696,38
"126","Пабат",0.0301522689582391,42
"127","Пабат",0.0252507318766817,32
"128","Пабат",0.0247808236609983,37
"129","Пабат",0.178608638704492,240
"130","Пабат",0.128444652031761,143
"131","Пабат",0.138552787663108,146
"132","Пабат",0.120480366882149,93
"133","Пабат",0.137413694063053,122
"134","Пабат",0.126080905879414,106
"135","Пабат",0.0835076521120822,101
"136","Пабат",0.0871080139372822,103
"137","Пабат",0.107672819399204,119
"138","Пабат",0.117022874809245,148
"139","Пабат",0.405233008980164,324
"140","Пабат",0.458584477723234,369
"141","Пабат",0.169426789019577,173
"142","Пабат",0.132210436218017,173
"143","Пабат",0.203385890830202,210
"144","Пабат",0.259958242927908,254
"145","Пабат",0.368287130038838,330
"146","Пабат",0.593636406552424,503
"147","Пабат",0.618996999087497,658
"148","Пабат",0.3003003003003,338
"149","Пабат",0.445344941724007,444
"150","Пабат",0.506068341618523,565
"151","Пабат",0.301456673854685,274
"152","Пабат",0.519905506932073,537
"153","Пабат",0.618406308801455,585
"154","Пабат",0.0882571171945171,113
"155","Пабат",0.0902629895452673,103
"156","Пабат",0.0903430778380901,120
"157","Пабат",0.0961117709570544,123
"158","Пабат",0.0890457129066352,107
"159","Пабат",0.143240053115625,233
"160","Пабат",0.120996358474981,104
"161","Пабат",0.0995082553207934,103
"162","Пабат",0.209456701540312,195
"163","Пабат",0.228327554014404,214
"164","Пабат",0.108610799986424,96
"165","Пабат",0.0474577380660154,58
"166","Пабат",0.0444884545284941,62
"167","Пабат",0.0309827735778907,40
"168","Пабат",0.0470118954341477,66
"169","Пабат",0.037194336081101,43
"170","Пабат",0.169987140869136,193
"171","Пабат",0.197586189336457,194
"172","Пабат",0.241371307317397,364
"173","Пабат",0.293401478192785,341
"174","Пабат",0.167313783590477,131
"175","Пабат",0.255074786324786,191
"176","Пабат",0.241188247893095,259
"177","Пабат",0.230414746543779,238
"178","Пабат",0.157132957905935,161
"179","Пабат",0.258254422259865,279
"180","Пабат",0.27864821867618,289
"181","Пабат",0.231930009981798,237
"182","Пабат",0.248967482985283,214
"183","Пабат",0.150681698527676,166
"184","Пабат",0.0964415268447182,88
"185","Пабат",0.128543883453546,144
"186","Пабат",0.100093772060141,95
"187","Пабат",0.121089595771341,115
"188","Пабат",0.15363511659808,112
"189","Пабат",0.0884246594268977,64
"190","Пабат",0.120232496923044,169
"191","Пабат",0.0925406034895086,89
"192","Пабат",0.102227020416742,107
"193","Пабат",0.114396493005222,131
"194","Пабат",0.140118653668426,141
"195","Пабат",0.113130390559321,109
"196","Пабат",0.143968053804119,137
"197","Пабат",0.167035306858543,182
"198","Пабат",0.154538367910723,113
"199","Пабат",0.0874411229771953,75
"200","Пабат",0.123115073301492,141
"201","Пабат",0.14981360400432,129
"202","Пабат",0.092275608788329,100
"203","Пабат",0.0814113861006819,85
"204","Пабат",0.0535919805311756,61
"205","Пабат",0.0681724845995893,83
"206","Пабат",0.0720419901885671,63
"207","Пабат",0.0681333261614043,76
"208","Пабат",0.148462212354464,222
"209","Пабат",0.118447580645161,94
"210","Пабат",0.0924283680147885,74
"211","Пабат",0.159024115302548,158
"212","Пабат",0.140535618851567,142
"213","Пабат",0.12761941531004,119
"214","Пабат",0.248130002075269,275
"215","Пабат",0.161271421476443,289
"216","Пабат",0.163217751373706,311
"217","Пабат",0.184930159354712,329
"218","Пабат",0.147603774172454,237
"219","Пабат",0.161732184704756,98
"220","Пабат",0.149261413351176,145
"221","Пабат",0.272102515204019,468
"222","Пабат",0.140853809878382,227
"223","Пабат",0.144494270054808,174
"224","Пабат",0.213231214438799,196
"225","Пабат",0.313652807727265,352
"Zakordony","Пабат",0.134312041230673,43
"1","Противсіх",0.0893854748603352,96
"2","Противсіх",0.0893655049151028,72
"3","Противсіх",0.117258708183475,119
"4","Противсіх",0.0706960428113758,79
"5","Противсіх",0.0667476290685925,72
"6","Противсіх",0.0861380730282785,82
"7","Противсіх",0.106618010749733,97
"8","Противсіх",0.1053236307928,77
"9","Противсіх",0.113804362855107,107
"10","Противсіх",0.0719364282726893,86
"11","Противсіх",0.157257788818743,207
"12","Противсіх",0.210166693857183,219
"13","Противсіх",0.298307174786243,329
"14","Противсіх",0.302139037433155,339
"15","Противсіх",0.310906826510407,347
"16","Противсіх",0.341058303917055,400
"17","Противсіх",0.276015601668763,305
"18","Противсіх",0.304845175898607,311
"19","Противсіх",0.169638412036952,184
"20","Противсіх",0.233775721417265,288
"21","Противсіх",0.3063196769406,355
"22","Противсіх",0.108599504295811,124
"23","Противсіх",0.261947866767067,327
"24","Противсіх",0.101966327937615,88
"25","Противсіх",0.0974045564644732,113
"26","Противсіх",0.119149318825592,106
"27","Противсіх",0.0805041572849973,64
"28","Противсіх",0.0784625316581417,79
"29","Противсіх",0.106701280415365,97
"30","Противсіх",0.13422182920667,170
"31","Противсіх",0.132090992501661,167
"32","Противсіх",0.121864985631968,162
"33","Противсіх",0.138379059188121,167
"34","Противсіх",0.142022177309226,130
"35","Противсіх",0.119192599694245,138
"36","Противсіх",0.135375794518366,187
"37","Противсіх",0.186949084416859,200
"38","Противсіх",0.162629253847274,201
"39","Противсіх",0.157805832147937,142
"40","Противсіх",0.149420613945924,147
"41","Противсіх",0.047537207006253,52
"42","Противсіх",0.0694141446194122,70
"43","Противсіх",0.0607777767846768,68
"44","Противсіх",0.0462011502493269,58
"45","Противсіх",0.0650369180152263,85
"46","Противсіх",0.0969429540858112,116
"47","Противсіх",0.067954854340247,69
"48","Противсіх",0.0874539305187446,98
"49","Противсіх",0.0617396041401852,68
"50","Противсіх",0.0718560849423461,85
"51","Противсіх",0.0464400777871303,48
"52","Противсіх",0.0514622373651334,58
"53","Противсіх",0.0522056904202558,52
"54","Противсіх",0.0422288380735204,40
"55","Противсіх",0.0425613846637144,42
"56","Противсіх",0.0549311248204175,52
"57","Противсіх",0.0633011552460832,76
"58","Противсіх",0.0674000232987735,81
"59","Противсіх",0.0564325114852083,71
"60","Противсіх",0.084600199964109,99
"61","Противсіх",0.0642522307288556,71
"62","Противсіх",0.0708277999114652,72
"63","Противсіх",0.121675036221181,173
"64","Противсіх",0.244656631214109,288
"65","Противсіх",0.318471337579618,363
"66","Противсіх",0.275509466685937,305
"67","Противсіх",0.212454558330579,225
"68","Противсіх",0.201721088300177,203
"69","Противсіх",0.213107122536595,206
"70","Противсіх",0.307111424279086,231
"71","Противсіх",0.366440429531912,345
"72","Противсіх",0.401127924063704,404
"73","Противсіх",0.309483068213026,293
"74","Противсіх",0.29880854819391,237
"75","Противсіх",0.0772776933940896,87
"76","Противсіх",0.0933978307032152,106
"77","Противсіх",0.0963422868529833,117
"78","Противсіх",0.0919648647055356,78
"79","Противсіх",0.100890902703336,112
"80","Противсіх",0.12029322482723,149
"81","Противсіх",0.0905290624916793,102
"82","Противсіх",0.0983132859719764,115
"83","Противсіх",0.151341838979322,172
"84","Противсіх",0.177590686355116,216
"85","Противсіх",0.270110359375402,315
"86","Противсіх",0.223801728246679,324
"87","Противсіх",0.245176966538833,335
"88","Противсіх",0.346463284192903,298
"89","Противсіх",0.231462346036207,196
"90","Противсіх",0.563239102158685,472
"91","Противсіх",0.145662180271514,200
"92","Противсіх",0.24255331736031,164
"93","Противсіх",0.299519570608744,250
"94","Противсіх",0.229495723034253,187
"95","Противсіх",0.205850161165614,205
"96","Противсіх",0.218725639337314,289
"97","Противсіх",0.2573872385384,229
"98","Противсіх",0.21577300679685,280
"99","Противсіх",0.275342773657002,343
"100","Противсіх",0.150549134136811,183
"101","Противсіх",0.246423513932406,221
"102","Противсіх",0.282074715950761,250
"103","Противсіх",0.17899260723242,192
"104","Противсіх",0.208620350324739,212
"105","Противсіх",0.0891925399359598,100
"106","Противсіх",0.0758330211692904,83
"107","Противсіх",0.0712674977662426,67
"108","Противсіх",0.10789761895104,133
"109","Противсіх",0.0742975302784815,83
"110","Противсіх",0.0725742737979312,79
"111","Противсіх",0.100703056524253,108
"112","Противсіх",0.0830443902230213,97
"113","Противсіх",0.0643655192952456,67
"114","Противсіх",0.143569529278839,169
"115","Противсіх",0.174865049798525,207
"116","Противсіх",0.0533226687995734,48
"117","Противсіх",0.0899766060824186,100
"118","Противсіх",0.0931032857210201,79
"119","Противсіх",0.116486566868246,94
"120","Противсіх",0.0721692825112108,103
"121","Противсіх",0.153454628328332,202
"122","Противсіх",0.124428438473678,123
"123","Противсіх",0.174111956173325,239
"124","Противсіх",0.102683095962021,154
"125","Противсіх",0.112511618047516,138
"126","Противсіх",0.180195702583762,251
"127","Противсіх",0.110471951960483,140
"128","Противсіх",0.151363949929341,226
"129","Противсіх",0.121305033786801,163
"130","Противсіх",0.10598929328495,118
"131","Противсіх",0.170818505338078,180
"132","Противсіх",0.183959269863067,142
"133","Противсіх",0.172330288456123,153
"134","Противсіх",0.178416376244454,150
