"District","9.К-сть виборців, які взяли участь у голосуванні","Богомолець","Бойко","Гриненко","Гриценко","Добкін","Клименко","Коновалюк","Кузьмін","Куйбіда","Ляшко","Маломуж","Порошенко","Рабінович","Саранов","Симоненко","Тимошенко","Тігіпко","Тягнибок","Цушко","Шкіряк","Ярош"
205,291,3,3,2,11,2,0,4,0,0,22,0,144,1,1,1,83,5,3,0,1,1
205,1027,8,1,3,36,0,0,1,0,1,98,0,492,1,0,6,350,10,9,1,0,2
205,417,4,0,5,18,1,0,0,1,0,29,2,187,0,1,0,150,4,6,0,0,3
205,457,4,1,2,15,0,0,1,0,0,47,0,208,5,1,0,156,5,1,0,0,0
205,829,5,1,1,29,5,0,0,0,0,96,2,392,4,0,1,256,12,12,1,0,2
205,300,2,2,3,6,4,0,0,0,0,33,0,127,2,0,1,109,6,0,0,0,0
205,368,4,1,1,12,1,1,0,0,0,47,0,171,3,0,1,117,3,3,1,0,1
205,1268,8,1,6,46,2,0,1,0,0,139,2,790,0,0,4,223,10,21,0,0,3
205,622,5,1,2,11,0,0,1,0,0,60,0,381,2,0,4,142,2,0,0,0,0
205,327,5,0,0,1,0,0,0,0,0,31,0,151,0,1,0,125,8,0,0,0,0
205,1198,7,0,5,50,3,0,0,1,1,121,0,545,7,0,2,407,7,34,0,0,1
205,315,3,1,1,18,1,1,0,0,1,46,1,96,0,0,1,139,2,2,0,0,0
205,100,0,0,3,2,1,0,0,0,0,2,0,33,2,0,0,49,1,1,0,0,5
205,461,3,0,5,15,1,0,0,0,0,63,0,214,3,0,5,138,8,3,0,0,0
205,628,3,0,1,19,2,0,0,0,0,129,0,208,3,0,3,222,10,15,0,0,1
205,1470,23,4,2,103,3,0,1,0,0,191,0,627,13,0,3,442,7,31,0,0,8
205,1690,36,0,5,75,4,1,0,0,2,202,1,1029,4,0,6,246,15,35,2,0,13
205,513,32,1,1,14,1,0,0,0,0,53,0,270,7,0,3,103,2,16,0,0,4
205,1637,11,4,7,41,3,0,2,0,0,173,1,994,4,0,6,307,18,46,0,0,11
205,1520,23,0,4,46,4,0,1,0,0,159,0,908,10,0,4,321,11,12,0,0,12
205,1134,31,2,0,39,5,1,0,0,0,94,1,737,6,0,2,183,9,16,0,0,4
205,1335,23,0,0,43,1,0,0,0,0,125,1,803,4,0,2,279,7,25,0,2,7
205,583,6,0,2,12,0,0,1,1,0,53,0,342,1,0,0,153,4,5,0,0,0
205,533,6,0,1,8,1,0,0,0,0,68,0,329,5,0,2,98,5,5,0,1,0
205,206,1,0,0,1,0,0,0,0,0,31,0,121,0,0,0,46,2,3,0,1,0
205,440,10,0,0,4,1,0,0,0,0,54,0,263,3,0,0,86,9,4,0,0,0
205,392,7,0,0,3,0,0,0,0,0,31,0,230,2,0,0,101,5,6,1,0,3
205,794,3,0,0,13,0,0,0,0,0,74,0,488,1,0,1,174,5,24,0,0,7
205,1128,17,0,3,24,0,0,3,0,0,118,0,647,4,0,3,271,6,8,1,0,2
205,215,1,0,0,2,2,0,1,0,0,22,0,125,0,1,0,49,4,4,0,0,0
205,500,6,1,3,8,3,0,0,0,0,99,0,283,0,0,1,76,8,5,0,0,1
205,372,1,2,0,3,0,1,0,0,1,63,0,202,0,0,2,85,2,7,0,0,0
205,105,1,0,0,1,0,0,0,0,0,17,0,50,0,0,0,29,7,0,0,0,0
205,364,4,0,3,11,1,1,0,2,1,42,2,220,1,2,3,50,8,5,0,0,2
205,827,9,3,1,19,0,0,2,0,1,130,1,395,4,0,2,220,10,16,0,1,4
205,672,3,0,0,12,1,1,0,1,0,75,1,346,1,0,1,203,11,10,0,0,4
205,204,1,0,0,4,0,0,0,0,2,16,0,108,1,0,1,59,8,3,0,0,0
205,870,9,2,2,19,0,0,0,1,0,156,1,434,3,0,2,217,9,8,2,0,1
205,124,0,1,1,8,0,0,0,0,0,9,0,60,0,0,0,37,4,4,0,0,0
205,568,4,0,3,7,1,0,0,0,0,114,1,300,1,0,1,104,8,12,0,0,6
205,1247,6,0,3,25,1,0,0,0,0,167,2,782,2,0,2,191,16,24,0,0,7
205,275,2,1,0,8,0,0,0,0,0,53,1,154,1,0,1,46,4,1,0,0,1
205,783,4,2,0,21,3,0,0,0,0,107,2,419,7,0,3,177,11,13,2,0,2
205,183,4,1,0,7,0,0,0,0,0,48,2,67,2,0,0,46,4,1,0,0,0
205,700,10,0,2,8,1,0,0,2,0,115,0,375,0,0,1,146,13,11,0,0,4
205,1453,23,0,2,30,1,0,0,0,1,122,5,859,1,0,1,323,10,44,1,1,10
205,836,11,1,3,13,1,1,0,1,1,152,0,386,3,0,2,218,16,12,0,0,2
205,509,9,2,4,20,1,1,1,0,0,88,1,277,1,0,2,74,10,7,1,0,1
205,826,8,0,3,26,6,0,0,0,0,91,1,490,0,0,3,146,9,15,0,1,5
205,687,9,1,1,26,1,0,0,0,0,139,0,346,0,0,0,123,10,19,0,0,1
205,1438,14,1,5,46,1,0,0,0,0,184,0,824,13,0,0,298,12,18,1,0,10
205,1106,11,1,5,40,1,0,0,0,0,117,0,680,5,1,2,202,3,7,0,0,18
205,830,12,2,3,21,0,0,0,0,0,102,0,487,2,0,2,174,5,10,0,0,7
205,588,1,1,1,12,0,0,1,0,0,51,0,327,1,0,3,174,4,9,0,0,0
205,950,6,1,4,25,3,0,1,1,0,102,2,521,6,0,0,243,9,19,0,0,1
205,1259,11,1,1,38,1,0,0,0,0,170,0,694,10,0,2,299,7,10,0,0,5
205,1196,9,1,3,40,3,1,0,0,1,185,2,665,6,0,5,167,14,79,1,0,5
205,1244,18,1,1,32,1,0,3,1,0,189,4,705,0,0,3,204,28,36,1,0,6
205,177,0,0,0,3,0,0,4,0,0,19,1,80,1,0,1,55,4,9,0,0,0
205,679,9,0,2,13,0,0,0,6,0,95,0,272,2,0,3,248,4,16,0,0,0
205,1031,20,1,0,33,4,0,4,0,0,100,0,552,6,0,2,265,15,12,0,0,8
205,1047,14,1,7,29,0,0,1,0,1,113,1,556,1,0,3,261,10,31,0,1,2
205,350,6,2,1,6,0,0,0,1,0,71,0,155,3,0,0,87,6,10,0,0,2
205,1665,17,2,4,34,5,0,0,0,0,166,2,1066,9,0,5,296,19,22,1,0,9
205,920,9,0,3,32,0,0,0,0,0,117,1,555,2,0,5,160,7,21,0,0,1
205,623,7,0,0,6,1,0,0,0,0,97,0,371,0,0,1,109,10,14,0,0,0
205,69,1,0,0,1,0,0,0,0,0,7,0,47,0,0,0,13,0,0,0,0,0
205,1328,20,1,13,71,6,0,4,0,0,185,2,665,13,1,9,241,36,38,0,0,7
205,618,18,0,2,26,1,0,4,0,1,89,1,274,4,2,4,148,25,9,2,1,4
205,320,7,0,0,22,2,0,0,0,0,88,1,76,0,0,0,90,20,5,1,0,1
205,312,1,0,3,25,1,0,0,0,0,49,0,82,1,0,4,126,3,13,0,2,0
205,725,10,4,1,21,1,1,1,0,0,120,1,352,3,0,1,171,8,23,0,0,2
205,238,0,0,3,7,0,1,0,1,0,49,0,59,1,0,0,78,3,7,0,0,0
205,829,5,1,6,17,5,1,1,0,0,84,0,324,0,0,7,330,12,18,0,0,0
205,244,3,0,2,22,1,0,0,0,1,20,0,77,2,0,3,97,4,7,0,0,2
205,794,8,0,6,33,3,0,0,0,0,135,0,314,4,0,4,225,4,17,0,0,0
205,199,1,0,1,7,1,0,0,0,0,24,0,67,0,0,1,88,3,4,0,0,0
205,384,8,1,0,13,0,0,0,0,0,28,0,194,0,0,3,121,4,11,0,0,0
205,411,1,0,3,12,16,0,0,0,1,48,0,157,1,1,7,146,2,11,0,1,0
205,346,2,1,2,7,0,0,0,0,0,39,1,145,1,0,3,129,8,3,0,0,1
205,202,1,4,0,12,1,0,0,0,0,18,2,85,2,0,0,61,8,3,0,0,0
205,603,6,1,2,10,1,1,5,0,0,41,0,247,2,0,3,225,30,17,0,2,1
205,450,7,2,1,9,3,0,0,0,0,51,1,216,3,0,5,122,12,9,1,0,1
205,88,0,0,1,0,0,0,0,0,0,10,0,28,1,0,0,45,1,1,0,0,0
205,964,14,0,3,30,4,0,0,0,0,87,1,449,4,1,7,294,25,23,0,2,2
205,749,11,1,1,27,2,0,1,0,0,72,1,301,2,0,4,273,21,19,0,1,4
205,200,4,0,2,0,0,0,0,0,0,26,2,74,2,0,6,78,0,4,0,0,0
205,586,4,4,6,26,4,0,0,1,0,78,1,230,2,0,0,189,13,14,1,1,0
205,214,1,0,3,10,0,1,0,0,1,24,1,65,2,0,3,83,9,6,0,0,0
205,189,3,0,0,10,1,1,0,0,0,21,1,60,0,0,4,61,14,3,0,0,1
205,532,3,2,0,7,2,0,0,1,0,46,0,180,2,0,2,253,7,17,1,0,4
205,372,3,1,0,17,1,1,1,0,0,43,0,122,4,1,13,140,8,10,0,0,1
205,190,1,0,0,13,0,0,0,0,0,26,1,52,0,0,5,84,3,2,0,0,0
205,52,0,0,0,0,0,0,0,0,0,3,0,21,1,0,0,25,0,1,0,0,0
205,521,8,1,4,16,1,0,1,0,0,69,0,261,6,0,3,113,16,15,0,1,1
205,64,0,1,2,3,0,0,0,0,0,2,0,17,0,0,0,28,3,6,0,0,0
205,1484,25,3,2,42,11,0,0,1,2,136,0,893,20,0,13,255,30,13,0,0,11
205,1398,26,2,1,36,3,1,3,0,1,104,0,909,20,0,13,220,27,9,0,0,11
205,900,19,1,2,17,5,0,1,0,0,85,0,532,10,0,8,179,16,5,0,0,7
205,1042,14,0,3,24,3,0,0,1,0,90,2,642,9,0,4,200,22,15,0,0,2
205,1228,24,1,0,39,5,1,0,0,0,130,2,698,15,1,4,272,8,9,1,0,3
205,715,8,3,4,7,10,0,2,0,0,101,1,390,5,0,6,141,13,6,0,0,4
205,944,14,3,0,9,4,2,0,2,1,45,1,535,8,1,2,205,68,6,0,2,6
205,766,4,4,3,9,5,1,1,0,0,44,1,477,9,0,2,123,45,6,0,1,2
205,672,8,1,6,6,2,1,2,0,2,35,0,357,8,0,3,161,54,3,0,0,1
205,1522,14,2,6,28,2,2,2,1,1,122,1,716,7,0,7,557,5,21,0,0,3
205,201,0,0,3,5,0,0,0,0,0,19,0,68,0,0,0,94,0,11,0,0,0
205,394,3,2,2,8,2,0,0,0,0,41,0,172,2,0,3,110,2,42,0,0,1
205,885,3,1,0,14,1,0,0,0,1,124,0,319,0,0,4,404,3,5,0,0,2
205,515,4,1,3,2,4,0,5,0,1,38,3,260,7,0,0,135,25,8,2,0,2
205,1319,15,0,2,13,7,0,0,0,0,92,1,933,5,0,5,198,11,15,0,0,3
205,1187,10,2,5,29,1,1,1,0,0,77,2,849,1,0,4,178,5,10,0,1,2
205,1499,14,8,0,30,2,1,0,0,0,117,0,1054,6,0,2,211,18,14,0,0,7
205,646,3,8,2,7,12,0,1,0,0,30,1,273,2,2,7,238,28,5,2,0,1
205,631,1,4,1,11,4,0,2,0,0,39,3,281,11,0,2,221,29,5,2,0,5
205,700,4,1,0,8,1,0,0,0,0,45,0,466,1,0,4,136,14,9,0,0,2
205,503,0,1,0,8,0,0,1,0,0,34,2,327,1,0,2,105,3,5,0,0,3
205,725,6,1,1,6,4,1,6,2,0,41,1,482,1,0,0,136,19,6,0,0,1
205,881,9,1,0,8,8,0,0,1,1,27,4,498,4,0,5,227,64,3,3,0,3
205,455,1,5,1,4,3,1,0,0,0,19,3,247,0,0,6,121,21,1,0,0,2
205,837,5,1,0,11,1,0,0,0,0,77,2,509,3,0,4,208,3,6,0,0,2
205,818,3,1,2,6,1,0,0,0,0,63,0,439,5,0,2,274,5,8,0,0,1
205,497,2,1,8,0,1,0,3,0,0,138,0,191,0,0,1,128,4,3,0,0,3
205,602,3,1,0,8,1,0,0,0,0,41,0,344,1,1,0,181,7,6,0,0,3
205,336,3,1,1,4,0,1,0,0,0,40,0,146,3,0,0,125,5,3,1,0,0
205,1263,7,1,3,25,1,1,3,0,0,119,1,830,7,0,5,236,7,4,0,0,5
205,405,0,0,1,10,0,0,0,0,0,36,0,204,1,0,2,134,1,3,0,0,0
205,446,6,3,1,12,0,0,2,0,0,39,1,301,5,1,2,58,3,7,0,0,4
205,344,0,0,1,6,1,0,0,0,0,45,0,180,0,0,1,98,3,5,0,0,0
205,1008,13,4,2,4,7,0,0,1,1,100,0,559,12,2,8,210,51,9,1,1,3
205,274,5,2,0,2,1,0,0,0,0,16,2,185,0,0,3,41,5,5,0,0,2
205,772,2,0,3,15,0,0,0,1,1,61,0,441,4,0,1,205,25,4,0,0,0
205,452,2,0,1,5,0,0,0,0,0,52,1,235,0,0,3,144,2,3,0,0,0
205,1280,9,2,0,20,4,0,0,0,0,177,0,703,11,1,4,295,15,9,0,0,9
205,658,4,2,1,7,5,0,1,2,0,41,0,388,6,0,9,162,12,2,1,0,0
205,478,1,4,0,5,3,0,0,1,0,37,2,226,2,0,9,160,11,7,0,0,0
205,466,0,10,0,9,6,0,0,0,1,66,0,221,0,0,1,130,12,2,0,0,1
205,755,7,0,4,3,0,0,0,0,0,73,0,419,7,0,0,206,12,9,0,0,1
205,129,1,0,0,1,0,0,0,0,0,17,0,72,2,0,0,26,6,4,0,0,0
205,409,2,1,1,2,6,0,0,1,2,34,2,218,1,0,3,119,5,3,1,1,0
205,256,0,0,1,1,0,0,0,0,1,30,2,131,3,0,3,78,5,0,0,0,0
205,390,3,0,0,12,0,1,0,0,0,68,4,201,5,0,1,82,6,3,0,0,0
205,955,4,2,0,16,1,1,0,0,1,110,1,582,2,0,6,198,13,3,0,0,7
205,471,2,1,1,6,0,0,1,1,0,71,0,249,2,0,1,115,1,11,0,0,0
205,389,0,1,3,0,1,0,0,0,0,42,0,243,0,0,1,88,5,3,0,0,0
205,351,6,1,0,2,0,0,0,0,0,8,1,189,1,0,0,120,7,4,0,0,2
205,929,8,2,2,17,0,0,0,0,0,96,0,603,4,0,1,171,6,3,0,0,4
205,823,2,0,1,11,1,0,0,0,1,66,1,547,1,0,2,168,5,7,0,0,4
205,576,6,0,1,6,7,2,2,0,1,58,3,288,10,0,2,139,29,6,0,0,3
205,1172,7,3,0,20,14,0,1,0,2,60,2,790,5,0,7,187,49,10,0,0,5
205,649,6,4,0,12,8,0,0,3,0,23,1,430,5,1,4,97,19,16,1,2,1
205,91,1,0,0,1,0,0,0,0,0,4,0,47,1,0,1,30,1,3,0,0,1
205,65,0,0,1,1,0,1,1,0,0,3,0,42,0,0,2,8,5,0,0,0,0
206,823,18,17,4,22,10,0,0,0,0,74,2,441,11,1,20,125,46,8,1,0,4
206,666,17,5,2,11,7,1,1,2,0,46,1,390,2,1,4,99,49,4,0,0,3
206,275,12,9,1,3,4,1,0,1,0,12,0,108,1,0,0,67,40,10,1,1,1
206,403,11,8,2,3,1,1,0,1,0,23,0,226,3,0,4,87,18,3,0,0,1
206,587,14,4,0,10,2,0,0,1,0,29,2,360,5,0,3,107,24,9,1,0,3
206,268,9,0,1,1,1,1,1,1,0,16,0,152,7,1,3,42,15,4,1,1,2
206,1220,23,26,4,9,14,1,3,0,0,84,1,724,12,0,16,103,161,6,0,1,2
206,319,5,33,0,8,1,0,1,1,0,13,1,149,4,0,5,20,60,3,0,0,2
206,480,14,14,1,9,4,0,2,1,0,19,0,164,2,0,8,184,47,8,0,0,2
206,248,6,1,0,7,0,1,0,0,0,18,1,138,1,0,1,52,10,10,0,0,1
206,287,16,5,0,2,1,1,0,0,0,9,1,173,0,1,2,43,17,8,0,0,0
206,329,4,11,1,6,4,2,1,0,0,9,1,124,4,0,4,130,9,7,0,0,1
206,304,7,6,1,5,3,0,0,1,1,22,0,139,6,0,16,51,27,7,0,0,2
206,354,5,11,0,7,4,3,4,3,1,22,1,137,2,0,7,112,22,5,1,1,0
206,216,10,4,4,4,3,0,0,0,1,6,3,106,0,0,2,50,21,1,0,0,0
206,732,17,78,0,9,4,0,1,0,0,72,2,349,9,1,7,100,45,14,2,0,1
206,705,13,20,1,15,6,2,1,0,0,30,4,446,4,0,3,58,79,6,2,0,3
206,865,20,35,2,9,2,0,1,1,1,71,1,533,11,0,10,53,67,11,1,3,2
206,742,16,105,2,9,5,1,0,0,0,46,1,360,7,0,9,102,52,12,0,1,3
206,952,11,28,5,15,10,0,0,3,0,61,0,380,10,1,2,334,62,6,1,1,4
206,434,18,8,5,12,3,0,1,0,0,31,0,180,3,0,9,135,16,1,2,1,0
206,824,10,46,2,15,17,2,2,1,3,71,3,434,7,1,9,99,73,7,1,0,4
206,489,11,18,0,9,4,0,0,0,0,54,0,234,15,1,6,64,39,14,0,0,2
206,283,2,2,4,6,2,0,0,0,0,23,0,180,1,0,1,55,3,1,0,0,1
206,213,7,2,1,0,0,0,2,0,0,18,0,119,1,0,3,33,18,5,0,1,0
206,1202,11,3,1,48,3,0,1,0,2,155,0,768,8,0,3,143,16,14,0,0,13
206,1245,18,0,3,20,1,0,3,0,1,167,2,805,15,0,5,152,15,16,0,0,5
206,1082,8,1,4,44,3,0,2,0,0,116,2,725,5,0,8,109,21,12,2,0,10
206,1020,14,0,1,13,7,0,0,0,1,148,1,622,4,0,3,166,8,16,0,0,6
206,602,11,3,1,10,4,1,1,1,1,55,2,369,1,0,3,95,20,9,0,3,0
206,872,12,0,0,6,6,1,0,1,1,68,1,563,13,0,2,163,12,3,1,0,6
206,780,7,1,4,12,3,0,3,2,2,72,1,386,6,1,7,212,19,15,0,0,4
206,1024,10,11,1,4,6,1,3,1,1,34,1,770,14,0,10,54,64,4,0,0,2
206,426,13,6,0,4,1,0,1,0,1,20,1,275,3,0,2,43,38,1,0,0,0
206,1022,9,2,1,16,3,2,0,3,1,64,5,695,4,0,6,156,21,6,0,0,1
206,1501,14,9,2,19,2,0,0,1,1,135,0,800,5,0,4,464,22,9,0,0,7
206,1582,5,2,2,30,3,1,0,0,1,108,0,690,9,0,6,685,15,9,0,0,1
206,914,13,2,0,10,3,1,1,0,1,90,7,649,4,0,5,86,22,9,0,1,1
206,1438,7,0,3,19,3,0,0,3,0,90,1,1051,8,0,0,230,8,7,1,0,4
206,663,4,2,3,9,3,2,0,0,1,45,1,398,6,2,3,151,20,9,0,0,0
206,1005,8,7,1,7,6,1,1,1,2,48,4,624,4,0,8,217,34,3,1,0,1
206,752,6,3,0,9,0,0,0,0,0,44,0,552,2,0,4,109,9,5,0,1,0
206,181,2,0,2,4,1,0,0,0,0,21,1,111,0,0,0,31,3,0,0,0,3
206,364,5,2,0,5,2,0,0,0,0,45,1,201,0,1,0,96,1,2,0,0,2
206,347,1,0,1,11,1,0,0,0,0,13,0,226,1,0,0,75,1,3,0,0,12
206,954,10,15,3,27,8,0,0,1,1,76,0,610,2,1,2,161,17,7,2,0,3
206,666,9,10,0,4,7,1,3,0,1,47,1,439,3,0,6,95,24,2,1,0,4
206,914,7,5,4,7,4,2,2,0,1,43,2,377,6,0,13,373,25,10,2,0,4
206,263,10,0,0,6,0,0,0,0,0,32,0,117,0,0,7,70,9,4,0,0,2
206,345,8,4,0,10,4,2,0,0,3,19,0,200,2,1,6,46,31,3,0,0,1
206,244,10,0,0,4,1,0,0,0,0,10,0,121,3,0,2,79,11,3,0,0,0
206,519,0,21,0,1,1,0,0,1,0,29,2,343,3,0,1,90,12,0,0,0,1
206,541,5,7,3,6,1,0,1,0,0,13,0,377,2,0,5,93,21,0,0,0,0
206,1110,21,4,0,14,1,1,1,0,1,94,1,711,5,0,4,216,13,6,0,1,3
206,68,0,0,0,1,0,0,0,2,0,7,0,28,1,0,1,19,8,0,0,0,0
206,709,13,0,1,11,1,0,0,0,0,89,1,459,2,0,0,105,9,1,1,0,2
206,723,13,4,3,9,5,0,1,0,0,54,1,439,2,0,3,147,12,6,0,1,0
206,328,8,0,0,6,0,0,1,0,0,51,0,197,0,0,0,44,1,3,0,4,0
206,327,8,1,1,4,8,0,0,0,0,17,0,165,0,0,1,113,3,2,0,4,0
206,180,10,0,0,3,0,0,0,0,0,16,0,89,2,0,0,47,10,1,0,0,1
206,471,3,4,0,4,0,0,1,0,0,62,1,280,2,1,3,93,7,1,0,0,2
206,573,1,10,2,14,4,0,0,1,1,30,2,336,1,0,1,132,13,10,0,0,1
206,1207,9,11,2,17,7,1,0,2,0,106,2,733,6,0,4,251,28,7,0,0,0
206,466,3,0,0,14,0,0,0,0,0,52,0,240,1,0,5,126,5,8,1,0,4
206,850,12,1,3,19,0,0,1,0,0,78,2,498,4,1,8,183,21,8,0,1,0
206,231,8,1,0,5,3,1,2,0,0,22,1,110,2,0,2,50,19,0,0,1,0
206,1314,22,10,1,29,3,0,2,2,0,80,3,953,4,0,3,162,17,9,0,0,4
206,1036,9,10,4,15,2,0,2,0,0,92,1,681,7,0,2,170,12,5,0,0,4
206,1095,14,5,3,17,3,2,0,0,0,105,3,593,3,0,4,314,6,8,1,0,4
206,183,1,0,1,0,1,0,0,0,0,26,0,95,2,0,0,50,1,1,0,0,1
206,1310,37,11,0,39,12,2,2,2,0,95,1,710,39,1,31,244,40,17,0,0,5
206,972,25,5,1,33,5,2,3,1,0,76,1,477,20,0,8,246,30,18,1,0,4
206,865,25,8,4,26,5,1,1,0,0,60,0,462,29,0,12,165,35,4,0,0,5
206,555,30,0,1,14,7,1,2,0,0,46,5,286,12,0,17,46,64,6,0,0,2
206,290,22,0,4,6,2,1,0,0,0,37,2,169,1,0,4,24,4,3,0,0,2
206,873,12,14,2,20,1,0,0,1,1,74,0,512,8,0,7,153,47,4,1,0,6
206,737,13,8,10,8,11,1,0,1,1,79,10,415,12,1,4,102,36,3,1,0,2
206,899,16,15,3,26,7,2,4,1,0,135,1,431,21,1,21,154,22,5,1,0,3
206,984,29,2,5,39,10,0,0,1,1,118,0,499,15,0,35,103,76,2,1,0,3
206,348,12,0,0,8,0,0,0,0,1,65,0,187,2,0,3,59,3,4,0,0,2
206,833,14,10,4,19,14,0,2,0,0,157,2,353,15,1,21,149,44,3,0,1,1
206,278,5,0,0,6,0,0,0,0,0,17,0,163,1,0,3,78,1,3,0,0,1
206,808,24,2,0,20,4,0,1,1,0,102,0,359,5,0,1,239,14,15,0,0,2
206,638,9,5,7,20,0,0,1,0,1,51,2,303,3,0,10,164,33,1,0,0,2
206,1079,20,3,4,16,7,2,0,2,4,201,4,610,6,1,6,137,16,10,0,0,3
206,1196,39,15,3,62,18,0,4,3,0,64,11,616,15,0,9,200,89,10,0,0,1
206,893,24,26,0,15,11,10,1,0,8,42,7,443,9,3,21,134,90,13,0,6,4
206,499,4,9,1,11,6,0,8,0,1,65,1,255,2,0,10,66,35,3,0,0,2
206,900,17,11,0,26,10,2,1,0,0,103,2,321,11,0,9,275,85,2,2,1,2
206,453,5,7,1,11,3,1,1,0,0,84,2,201,1,0,7,97,18,1,0,0,1
206,1018,28,13,1,21,3,1,1,0,0,126,1,452,11,0,14,240,65,5,0,0,4
206,785,8,6,3,13,6,1,4,0,2,93,1,318,11,0,13,223,44,7,0,0,1
206,700,47,1,0,12,1,0,1,1,1,114,0,316,8,0,6,157,26,2,0,0,2
206,1254,9,2,4,24,3,2,2,0,0,114,0,760,11,0,4,247,36,25,0,0,4
206,765,20,6,3,18,10,1,0,1,0,67,10,487,16,1,4,63,35,3,1,0,2
206,586,4,2,1,3,4,0,1,1,1,69,0,333,4,0,4,147,3,4,0,0,1
206,180,2,0,0,4,1,0,0,0,1,8,0,96,0,0,2,57,1,2,0,0,1
206,1378,20,0,3,29,3,0,1,0,0,98,1,975,4,0,3,171,8,42,0,0,2
206,983,33,14,2,24,7,2,0,0,0,115,4,577,6,2,15,80,75,2,0,0,1
206,597,6,0,0,4,0,0,0,0,0,71,2,393,0,0,5,93,4,2,0,0,2
206,894,16,56,4,14,8,2,1,1,0,86,0,495,6,0,15,115,59,5,0,0,0
206,780,13,6,5,26,10,1,3,4,1,98,2,409,10,0,4,113,43,4,1,1,4
206,803,6,9,0,12,3,0,0,0,1,91,3,410,5,1,8,187,35,4,2,1,0
206,895,3,14,3,5,4,1,4,1,1,81,0,478,10,0,8,214,36,7,0,0,2
206,1174,16,0,1,23,1,0,1,1,0,93,1,840,3,0,2,150,5,24,0,0,2
206,1017,14,1,0,15,0,1,1,0,1,90,1,775,2,0,0,79,3,22,0,0,1
206,411,14,3,1,14,1,1,1,2,0,59,1,182,4,0,2,73,42,5,0,1,1
206,477,5,2,0,5,8,0,0,0,0,57,1,108,3,0,13,213,35,1,0,1,1
206,1031,7,1,1,9,3,1,1,1,0,63,1,740,8,0,3,146,9,15,0,0,2
206,355,3,5,5,14,0,1,1,0,0,33,0,176,6,0,2,97,3,3,0,0,2
206,524,6,1,3,14,0,0,1,1,0,61,3,229,8,1,6,135,33,7,1,0,1
206,759,9,1,0,23,2,0,0,0,0,65,1,418,4,2,5,155,18,35,0,0,0
206,789,6,1,0,14,0,1,0,0,2,58,1,576,4,0,3,74,18,14,0,0,3
207,1389,33,1,0,48,2,1,0,2,1,129,1,888,3,0,5,228,8,19,0,0,7
207,1479,36,3,1,38,5,0,0,0,0,147,1,863,4,1,9,315,12,24,0,1,3
207,1282,46,2,3,26,1,1,1,0,2,151,1,742,3,0,6,248,8,18,0,0,6
207,1311,30,0,0,28,1,0,2,2,0,176,1,725,13,0,5,279,7,19,0,0,7
207,456,8,0,2,24,0,0,0,0,0,22,0,288,3,0,3,93,8,4,0,1,0
207,875,16,1,1,22,3,0,0,2,2,188,1,470,4,0,8,115,7,16,0,1,1
207,455,2,0,1,1,0,0,0,0,1,64,1,190,5,0,0,173,1,12,0,0,2
207,254,2,0,0,4,2,1,1,1,0,14,0,158,5,0,2,38,7,11,0,0,4
207,701,2,2,1,32,3,0,0,0,0,115,0,268,1,0,5,240,8,13,0,0,7
207,698,5,3,0,9,2,0,0,0,0,85,2,389,1,0,2,153,12,22,0,0,0
207,331,4,0,0,9,3,0,0,0,0,36,2,179,0,0,3,88,5,1,0,0,0
207,919,8,1,1,19,2,0,0,0,0,117,2,567,1,0,1,177,10,9,0,0,0
207,727,2,0,3,21,0,1,2,0,0,74,1,403,1,0,2,184,5,20,0,0,1
207,152,1,1,0,3,1,1,0,1,0,23,0,77,0,0,2,33,5,2,0,0,1
207,894,7,1,4,24,0,0,0,0,0,102,2,456,7,0,5,255,6,16,0,0,1
207,1558,13,0,2,26,7,0,1,0,1,94,5,1067,2,0,0,297,6,17,1,0,4
207,558,12,1,0,11,0,1,0,0,0,84,0,247,9,0,1,167,10,8,0,0,4
207,692,5,1,0,9,0,0,1,0,0,70,1,319,0,0,2,259,9,5,0,0,0
207,900,10,0,1,8,1,0,0,0,0,60,4,502,6,0,3,241,5,46,1,0,6
207,531,3,3,1,14,0,0,1,0,0,32,0,378,2,0,2,78,3,8,0,0,2
207,624,9,0,3,11,3,0,0,1,0,66,0,408,2,0,1,100,4,11,1,0,1
207,914,6,0,1,18,0,1,1,0,0,119,1,551,1,0,5,184,2,12,0,0,2
207,1007,20,0,0,16,1,0,0,0,0,84,1,575,3,0,4,261,13,20,1,0,0
207,285,3,1,1,7,1,0,0,0,0,24,0,188,2,0,0,45,6,3,1,0,1
207,688,5,1,4,17,0,2,1,0,0,91,1,410,5,0,1,142,1,5,0,0,0
207,159,2,0,0,3,0,0,0,0,0,17,2,99,2,0,0,25,1,6,0,0,0
207,158,1,0,2,6,0,1,0,1,0,32,0,54,0,0,0,49,2,5,0,0,2
207,345,4,0,3,4,1,0,1,0,0,36,2,159,1,0,2,120,7,2,0,0,0
207,977,8,5,4,21,0,0,1,0,0,121,2,533,8,0,2,248,12,4,0,0,1
207,388,6,0,2,9,0,0,1,0,0,18,1,239,4,0,3,82,8,7,0,0,1
207,996,9,0,1,17,1,0,0,0,0,92,0,648,3,0,1,174,26,11,0,0,7
207,1405,1,1,3,53,4,0,0,4,1,235,0,675,10,0,6,339,32,8,2,0,3
207,203,1,0,3,4,0,2,1,0,0,25,0,110,2,0,3,37,5,5,0,0,0
