"tvo","candidate","perc_for","votes_for"
132,"Цушко",0.0692275493447532,43
133,"Цушко",0.0575650004797083,42
134,"Цушко",0.0845086839958037,58
135,"Цушко",0.502506676662137,429
136,"Цушко",0.467126569629549,388
137,"Цушко",0.47710855134713,391
138,"Цушко",0.463025445636037,446
139,"Цушко",0.155095775638771,97
140,"Цушко",0.290848972843891,190
141,"Цушко",0.284677785055676,226
142,"Цушко",0.274502053275358,250
143,"Цушко",0.468591691995947,333
144,"Цушко",1.86446038854023,1120
145,"Цушко",0.489369440862348,296
146,"Цушко",0.0365684195129087,30
147,"Цушко",0.0528282314068638,55
148,"Цушко",0.029042065616917,32
149,"Цушко",0.0284190276320392,26
150,"Цушко",0.0484683986041101,50
151,"Цушко",0.035082385134424,30
152,"Цушко",0.0444312796208531,42
153,"Цушко",0.0319647285753651,29
154,"Цушко",0.0273812431084371,37
155,"Цушко",0.0200738368084345,23
156,"Цушко",0.0204093973936444,27
157,"Цушко",0.037705179015811,45
158,"Цушко",0.0185142736233315,21
159,"Цушко",0.0231218327906125,36
160,"Цушко",0.0421493620119295,33
161,"Цушко",0.0641421580272723,54
162,"Цушко",0.0353736042165336,30
163,"Цушко",0.0223999283202294,20
164,"Цушко",0.0459347726228755,36
165,"Цушко",0.0220769037523124,29
166,"Цушко",0.0227634873662645,31
167,"Цушко",0.00921609437280638,12
168,"Цушко",0.0174997265667724,24
169,"Цушко",0.00954919135711371,11
170,"Цушко",0.0437610881135423,37
171,"Цушко",0.057768485915493,42
172,"Цушко",0.0450152500643075,49
173,"Цушко",0.0330375684349632,28
174,"Цушко",0.0308877502816236,17
175,"Цушко",0.0475267795123021,26
176,"Цушко",0.0413217804522152,32
177,"Цушко",0.0468805433074857,37
178,"Цушко",0.0597885526795479,41
179,"Цушко",0.054221193159337,37
180,"Цушко",0.0523263419526447,36
181,"Цушко",0.0600499951122097,43
182,"Цушко",0.0375128950576761,24
183,"Цушко",0.0383182262625195,29
184,"Цушко",0.0515703809919123,41
185,"Цушко",0.0665485965759674,62
186,"Цушко",0.0806902924372373,62
187,"Цушко",0.0370204889257675,29
188,"Цушко",0.056519430695189,33
189,"Цушко",0.067790226908954,36
190,"Цушко",0.022979649492758,34
191,"Цушко",0.0321536278162143,29
192,"Цушко",0.026156415363876,26
193,"Цушко",0.0224257483472223,25
194,"Цушко",0.0276472214542438,26
195,"Цушко",0.0275030412016713,26
196,"Цушко",0.0317783841239576,29
197,"Цушко",0.0305047641263974,34
198,"Цушко",0.0241080038572806,18
199,"Цушко",0.0319390555502981,27
200,"Цушко",0.0250512623052728,27
201,"Цушко",0.0240801387015989,20
202,"Цушко",0.0196100403406544,21
203,"Цушко",0.0228238851958575,24
204,"Цушко",0.0199635664911536,24
205,"Цушко",0.0351335893455348,43
206,"Цушко",0.0487975776381972,39
207,"Цушко",0.0375365065414229,41
208,"Цушко",0.0452755635435674,66
209,"Цушко",0.0620811287477954,44
210,"Цушко",0.0169061707523246,12
211,"Цушко",0.0268485206465124,25
212,"Цушко",0.0261689677912344,25
213,"Цушко",0.0617146806882421,50
214,"Цушко",0.0621998627944203,68
215,"Цушко",0.0576201242399631,105
216,"Цушко",0.0482255670522926,90
217,"Цушко",0.0596013720002104,102
218,"Цушко",0.0536123005862986,78
219,"Цушко",0.0775973052572174,44
220,"Цушко",0.0403619832603985,38
221,"Цушко",0.0382895752213432,65
222,"Цушко",0.0521924073095466,80
223,"Цушко",0.0772540670673098,86
11,"Шкіряк",0.00787074800726971,11
12,"Шкіряк",0.00904535340195741,10
13,"Шкіряк",0.0172939516679561,19
14,"Шкіряк",0.0120719114478865,13
15,"Шкіряк",0.0241570580419775,26
16,"Шкіряк",0.0140225412350353,16
17,"Шкіряк",0.0207111454204833,22
18,"Шкіряк",0.0211267605633803,21
19,"Шкіряк",0.0233019843969912,25
20,"Шкіряк",0.0398506819346286,49
21,"Шкіряк",0.0161397342323763,18
22,"Шкіряк",0.0108227811217396,13
23,"Шкіряк",0.0250193900272711,30
24,"Шкіряк",0.0452416047635032,31
25,"Шкіряк",0.0369854668871291,34
26,"Шкіряк",0.0334849457264838,24
27,"Шкіряк",0.0316530822188811,20
28,"Шкіряк",0.0225761946569673,18
29,"Шкіряк",0.0455499116607774,33
30,"Шкіряк",0.041620834200434,42
31,"Шкіряк",0.0435843793584379,45
32,"Шкіряк",0.0441643281041542,48
33,"Шкіряк",0.0381368051950804,36
34,"Шкіряк",0.0515948087684716,39
35,"Шкіряк",0.0350989151244416,33
36,"Шкіряк",0.0592273522681384,66
37,"Шкіряк",0.0532082134133069,44
38,"Шкіряк",0.0834750670409132,80
39,"Шкіряк",0.0686418715416404,49
40,"Шкіряк",0.0427931329607814,34
47,"Шкіряк",1.01934678593717,49
49,"Шкіряк",0.190633211396775,37
50,"Шкіряк",0.0739766562551373,9
58,"Шкіряк",0.058116142876302,13
59,"Шкіряк",0.0202388180530257,5
60,"Шкіряк",0.132978723404255,9
61,"Шкіряк",0.271416454622561,48
62,"Шкіряк",0.214809198888047,17
63,"Шкіряк",0.00984175858166199,14
64,"Шкіряк",0.0230766499804736,26
65,"Шкіряк",0.040358302982577,41
66,"Шкіряк",0.0235275664653753,24
67,"Шкіряк",0.0289608835000193,30
68,"Шкіряк",0.017484315540471,17
69,"Шкіряк",0.0391357185523904,38
70,"Шкіряк",0.0258544909250737,20
71,"Шкіряк",0.0498718409668178,43
72,"Шкіряк",0.03030670384289,25
73,"Шкіряк",0.0222225127125845,17
74,"Шкіряк",0.0600519449323665,40
75,"Шкіряк",0.0486507891610567,43
76,"Шкіряк",0.0518763796909492,47
77,"Шкіряк",0.0532770616133548,51
78,"Шкіряк",0.0422409612165397,27
79,"Шкіряк",0.0415617128463476,33
80,"Шкіряк",0.0667548924309321,57
81,"Шкіряк",0.0436964153871653,29
82,"Шкіряк",0.0596199229909328,48
83,"Шкіряк",0.0748800748800749,64
84,"Шкіряк",0.0085296443913711,11
85,"Шкіряк",0.0130938040119415,15
86,"Шкіряк",0.00685852239993416,10
87,"Шкіряк",0.00358811329826551,5
88,"Шкіряк",0.00658291732952987,6
89,"Шкіряк",0.00902812260190493,8
90,"Шкіряк",0.00342551782411108,3
91,"Шкіряк",0.0150350100949353,21
92,"Шкіряк",0.0279071133763201,19
93,"Шкіряк",0.0205096033201428,17
94,"Шкіряк",0.026776042744301,22
95,"Шкіряк",0.0142578774773062,15
96,"Шкіряк",0.0154788777813609,24
97,"Шкіряк",0.0189043858175097,18
98,"Шкіряк",0.0101344992833461,14
99,"Шкіряк",0.0270009643201543,35
100,"Шкіряк",0.0155202130353452,19
101,"Шкіряк",0.0515337423312883,42
102,"Шкіряк",0.0429642905368081,35
103,"Шкіряк",0.0341326051710897,32
104,"Шкіряк",0.0338527855200352,30
114,"Шкіряк",0.0337727543932725,30
115,"Шкіряк",0.138018604907942,50
117,"Шкіряк",0.0111700162394851,13
118,"Шкіряк",0.00652741514360313,6
119,"Шкіряк",0.00359518245550962,3
120,"Шкіряк",0.00444080721187091,7
121,"Шкіряк",0.00956044036859175,13
122,"Шкіряк",0.00765608850438311,8
123,"Шкіряк",0.00659945004582951,9
124,"Шкіряк",0.0101381320491699,16
125,"Шкіряк",0.00605854064902117,8
126,"Шкіряк",0.00496897937163707,7
127,"Шкіряк",0.00591619706852435,8
128,"Шкіряк",0.00724475413938907,11
129,"Шкіряк",0.0431423304702514,44
130,"Шкіряк",0.0337142237902012,28
131,"Шкіряк",0.0572956455309396,48
132,"Шкіряк",0.046688347232508,29
133,"Шкіряк",0.0644179767272927,47
134,"Шкіряк",0.0291409255157944,20
135,"Шкіряк",0.0222555404582299,19
136,"Шкіряк",0.0349140992764354,29
137,"Шкіряк",0.0439281530652089,36
138,"Шкіряк",0.0446414667317255,43
139,"Шкіряк",0.0367752870071312,23
140,"Шкіряк",0.0979701803263632,64
141,"Шкіряк",0.046606540031239,37
142,"Шкіряк",0.0527043942288688,48
143,"Шкіряк",0.0675447483958122,48
144,"Шкіряк",0.0615937806928468,37
145,"Шкіряк",0.0446384287273088,27
146,"Шкіряк",0.0219410517077452,18
147,"Шкіряк",0.0259338590542786,27
148,"Шкіряк",0.0235966783137451,26
149,"Шкіряк",0.0459076600209864,42
150,"Шкіряк",0.0358666149670415,37
151,"Шкіряк",0.0467765135125653,40
152,"Шкіряк",0.0391418415707515,37
153,"Шкіряк",0.0242491044364839,22
154,"Шкіряк",0.00962043676782926,13
155,"Шкіряк",0.0453843266973302,52
156,"Шкіряк",0.0302361442868805,40
157,"Шкіряк",0.0418946433509012,50
158,"Шкіряк",0.0811101511117381,92
159,"Шкіряк",0.017983647726032,28
160,"Шкіряк",0.0306540814632215,24
161,"Шкіряк",0.0415736209436024,35
162,"Шкіряк",0.0483439257625959,41
163,"Шкіряк",0.016799946240172,15
164,"Шкіряк",0.0344510794671566,27
165,"Шкіряк",0.00685145288864867,9
166,"Шкіряк",0.0161547329696071,22
167,"Шкіряк",0.0107521101016074,14
168,"Шкіряк",0.00510408691530862,7
169,"Шкіряк",0.00434054152596078,5
170,"Шкіряк",0.02602010644589,22
171,"Шкіряк",0.0206316021126761,15
172,"Шкіряк",0.0165362143093374,18
173,"Шкіряк",0.0141589579006985,12
174,"Шкіряк",0.0199861913586976,11
175,"Шкіряк",0.027419295872482,15
176,"Шкіряк",0.0103304451130538,8
177,"Шкіряк",0.0177385839541838,14
178,"Шкіряк",0.049580751002552,34
179,"Шкіряк",0.0498248802004719,34
180,"Шкіряк",0.0537798514513292,37
181,"Шкіряк",0.0628430181406846,45
182,"Шкіряк",0.0515802307043046,33
183,"Шкіряк",0.0118918633228509,9
184,"Шкіряк",0.0465391243097745,37
185,"Шкіряк",0.0311275693661783,29
186,"Шкіряк",0.0559626221742129,43
187,"Шкіряк",0.0523393119295334,41
188,"Шкіряк",0.0479558805898573,28
189,"Шкіряк",0.067790226908954,36
190,"Шкіряк",0.00743459248295113,11
191,"Шкіряк",0.0155224410147241,14
192,"Шкіряк",0.0241443834128086,24
193,"Шкіряк",0.0224257483472223,25
194,"Шкіряк",0.0233938027689756,22
195,"Шкіряк",0.0232718040937219,22
196,"Шкіряк",0.0164370952365298,15
197,"Шкіряк",0.022429973622351,25
198,"Шкіряк",0.0147326690238937,11
199,"Шкіряк",0.0201097757168544,17
200,"Шкіряк",0.0213399641859731,23
201,"Шкіряк",0.0144480832209594,12
202,"Шкіряк",0.0130733602271029,14
203,"Шкіряк",0.0199708995463753,21
204,"Шкіряк",0.0141408595979005,17
205,"Шкіряк",0.0236947463028025,29
206,"Шкіряк",0.0500487975776382,40
207,"Шкіряк",0.0192260155456069,21
208,"Шкіряк",0.0171498346755937,25
209,"Шкіряк",0.0536155202821869,38
210,"Шкіряк",0.0154973231896309,11
211,"Шкіряк",0.0247006389947914,23
212,"Шкіряк",0.0188416568096888,18
213,"Шкіряк",0.0370288084129453,30
214,"Шкіряк",0.0100617425108621,11
215,"Шкіряк",0.0120727879359923,22
216,"Шкіряк",0.0182185475530883,34
217,"Шкіряк",0.0105178891765077,18
218,"Шкіряк",0.0116847321790651,17
219,"Шкіряк",0.0211629014337866,12
220,"Шкіряк",0.0169945192675362,16
221,"Шкіряк",0.00883605582030997,15
222,"Шкіряк",0.017614937466972,27
223,"Шкіряк",0.00898303105433836,10
11,"Ярош",0.611771776928691,855
12,"Ярош",0.4884490837057,540
13,"Ярош",0.31584216993583,347
14,"Ярош",0.330584651957507,356
15,"Ярош",0.267585873695751,288
16,"Ярош",0.274315962910378,313
17,"Ярош",0.286190373083042,304
18,"Ярош",0.327967806841046,326
19,"Ярош",0.514507815485567,552
20,"Ярош",0.49203393000919,605
21,"Ярош",0.451912558506537,504
22,"Ярош",0.827526495000708,994
23,"Ярош",0.439507284812396,527
24,"Ярош",1.17190350403526,803
25,"Ярош",1.1922374031851,1096
26,"Ярош",1.63378631023802,1171
27,"Ярош",1.34525599430245,850
28,"Ярош",1.44362222500941,1151
29,"Ярош",1.52799249116608,1107
30,"Ярош",2.11671671076493,2136
31,"Ярош",1.06733302339997,1102
32,"Ярош",0.99369738234347,1080
33,"Ярош",1.05088085426444,992
34,"Ярош",0.993530804746722,751
35,"Ярош",0.80089342693044,753
36,"Ярош",0.834567236505586,930
37,"Ярош",0.737659322320846,610
38,"Ярош",0.8775316422676,841
39,"Ярош",0.62057855291728,443
40,"Ярош",0.843276443638927,670
47,"Ярош",0.353650925733306,17
49,"Ярош",0.721314853933742,140
50,"Ярош",0.772645076442545,94
58,"Ярош",0.95668112119451,214
59,"Ярош",1.15766039263307,286
60,"Ярош",0.384160756501182,26
61,"Ярош",0.55414192818773,98
62,"Ярош",0.593884255749305,47
63,"Ярош",0.779607876218796,1109
64,"Ярош",0.392303049668051,442
65,"Ярош",0.541391869278472,550
66,"Ярош",0.438200925417614,447
67,"Ярош",0.475923852183651,493
68,"Ярош",0.344543865062224,335
69,"Ярош",0.946466456569651,919
70,"Ярош",0.514504369408966,398
71,"Ярош",0.5404715788497,466
72,"Ярош",0.5127894290217,423
73,"Ярош",0.377782716113936,289
74,"Ярош",0.418862315903256,279
75,"Ярош",0.966227301012615,854
76,"Ярош",0.99448123620309,901
77,"Ярош",1.05196080479702,1007
78,"Ярош",0.902704985997904,577
79,"Ярош",0.579345088161209,460
80,"Ярош",0.649981847353813,555
81,"Ярош",0.583121129476999,387
82,"Ярош",0.493106446404173,397
83,"Ярош",0.58968058968059,504
84,"Ярош",0.883205905615608,1139
85,"Ярош",0.524625080745125,601
86,"Ярош",0.687223944473403,1002
87,"Ярош",0.419091633237411,584
88,"Ярош",0.435569696637226,397
89,"Ярош",0.626326005507155,555
90,"Ярош",0.653132065130512,572
91,"Ярош",0.698054040121998,975
92,"Ярош",0.541985517676953,369
93,"Ярош",0.354695492713059,294
94,"Ярош",0.489271326509499,402
95,"Ярош",0.713844399030464,751
96,"Ярош",1.03192518542406,1600
97,"Ярош",0.694211056965216,661
98,"Ярош",0.74922905416166,1035
99,"Ярош",0.634136933461909,822
100,"Ярош",0.605288308378464,741
101,"Ярош",0.370552147239264,302
102,"Ярош",0.360900040509188,294
103,"Ярош",0.414924481611059,389
104,"Ярош",0.638689220144664,566
114,"Ярош",1.74267412669286,1548
115,"Ярош",0.460982140392525,167
117,"Ярош",1.1006762155985,1281
118,"Ярош",1.09442993907746,1006
119,"Ярош",1.37455809215651,1147
120,"Ярош",1.13050263593628,1782
121,"Ярош",0.65525787449348,891
122,"Ярош",0.484247597902232,506
123,"Ярош",0.460494958753437,628
124,"Ярош",0.553161829932835,873
125,"Ярош",0.644477261539627,851
126,"Ярош",0.486959978420432,686
127,"Ярош",0.765407995740338,1035
128,"Ярош",0.686275801203946,1042
129,"Ярош",0.832450876573715,849
130,"Ярош",0.658631443330002,547
131,"Ярош",0.381970970206264,320
132,"Ярош",0.420195125092572,261
133,"Ярош",0.523567385315442,382
134,"Ярош",0.389031355635855,267
135,"Ярош",0.901935060675631,770
136,"Ярош",0.878872154199925,730
137,"Ярош",1.32394572432643,1085
138,"Ярош",0.875180382670806,843
139,"Ярош",0.335774359630328,210
140,"Ярош",0.289318188776291,189
141,"Ярош",0.535345392250718,425
142,"Ярош",0.740057535630366,674
143,"Ярош",0.426376224248565,303
144,"Ярош",0.224734064690117,135
145,"Ярош",0.44473101213504,269
146,"Ярош",0.794753650747215,652
147,"Ярош",0.827962463140302,862
148,"Ярош",0.745110495984027,821
149,"Ярош",0.38256383350822,350
150,"Ярош",0.43136874757658,445
151,"Ярош",0.47244278647691,404
152,"Ярош",0.439023358158429,415
153,"Ярош",0.354918710388537,322
154,"Ярош",1.09302962354491,1477
155,"Ярош",0.663309390191749,760
156,"Ярош",0.601699271308923,796
157,"Ярош",0.585687114045598,699
158,"Ярош",0.502530284061855,570
159,"Ярош",0.725126367238932,1129
160,"Ярош",0.450870448188216,353
161,"Ярош",0.580842875469188,489
162,"Ярош",0.510559020858635,433
163,"Ярош",0.385278767107945,344
164,"Ярош",0.435104374011126,341
165,"Ярош",1.17997244193394,1550
166,"Ярош",0.583038998994001,794
167,"Ярош",0.501509135453547,653
168,"Ярош",0.471763462029239,647
169,"Ярош",0.52346930803087,603
170,"Ярош",1.19574216439976,1011
171,"Ярош",1.22826804577465,893
172,"Ярош",0.915922537022747,997
173,"Ярош",0.936851047762885,794
174,"Ярош",0.848504669501072,467
175,"Ярош",0.890213139326582,487
176,"Ярош",0.869048695135652,673
177,"Ярош",0.472606558207896,373
178,"Ярош",0.465184104994532,319
179,"Ярош",0.487990738434033,333
180,"Ярош",0.457855492085641,315
181,"Ярош",0.439901126984792,315
182,"Ярош",0.464222076338741,297
183,"Ярош",0.650088528315848,492
184,"Ярош",0.6792196520886,540
185,"Ярош",0.744914935866474,694
186,"Ярош",0.585655348334787,450
187,"Ярош",0.533605667964511,418
188,"Ярош",0.48127151591964,281
189,"Ярош",0.468882402786932,249
190,"Ярош",0.784011570929392,1160
191,"Ярош",0.337058719176867,304
192,"Ярош",0.330979255950584,329
193,"Ярош",0.60818629517667,678
194,"Ярош",0.396631292401268,373
195,"Ярош",0.559581107526313,529
196,"Ярош",0.359424482505452,328
197,"Ярош",0.901684939618511,1005
198,"Ярош",1.05137683488696,785
199,"Ярош",0.402195514337087,340
200,"Ярош",0.471334861151059,508
201,"Ярош",0.593575418994413,493
202,"Ярош",0.370723143582848,397
203,"Ярош",0.426045856989339,448
204,"Ярош",1.0189737063193,1225
205,"Ярош",0.392188904322249,480
206,"Ярош",0.319061084557444,255
207,"Ярош",0.371702967215066,406
208,"Ярош",0.657181664768752,958
209,"Ярош",0.371075837742504,263
210,"Ярош",0.355029585798817,252
211,"Ярош",0.423132685389035,394
212,"Ярош",0.328682235457905,314
213,"Ярош",0.293761880076032,238
214,"Ярош",1.49645552252458,1636
215,"Ярош",1.21551023991922,2215
216,"Ярош",1.14401761840716,2135
217,"Ярош",1.19378042153363,2043
218,"Ярош",1.1677858807195,1699
219,"Ярош",1.48845740084299,844
220,"Ярош",1.1322598461996,1066
221,"Ярош",1.13219328577572,1922
222,"Ярош",1.54685247163669,2371
223,"Ярош",1.44447139353761,1608
